Order_ID,Customer_ID,Restaurant_ID,City,Cuisine_Type,Platform,Payment_Mode,Weather_Condition,Order_Status,Order_Amount_INR,Delivery_Fee_INR,Discount_Applied_INR,Customer_Rating,Delivery_Time_Minutes,Distance_KM,Items_Ordered,Customer_Age,Restaurant_Avg_Rating,Is_Repeat_Customer,Order_Date_Only,Order_Time_Only
ORD670968,CUST6681,REST195,Hyderabad,Fast Food,Magicpin,UPI,Humid,Returned,1599.63,0.09,34.35,5.0,59.0,6.01,3,50.0,2.2,1,2024-05-14,03:04:48
ORD919656,CUST6739,REST918,Pune,Unknown,Zomato,UPI,Rainy,Delayed,2390.73,16.66,68.74,3.0,41.0,13.82,9,31.0,2.5,1,2023-05-06,06:15:53
ORD311250,CUST5421,REST889,Mumbai,North Indian,Dotpe,Cash,Sunny,Cancelled,546.06,37.5,171.94,1.2,119.0,7.87,9,62.0,5.0,1,2022-04-22,23:10:09
ORD129576,CUST4079,REST771,Chennai,North Indian,Swiggy,UPI,Cloudy,Returned,1273.99,6.08,36.64,2.0,92.0,10.94,5,48.0,3.7,1,2023-03-17,00:11:37
ORD717942,CUST6785,REST683,Chennai,Mughlai,Swiggy,Cash,Sunny,Delivered,2236.47,13.96,48.53,3.2,27.0,14.71,4,61.0,2.2,1,2022-01-11,06:31:35
ORD634273,CUST8816,REST417,Delhi,Continental,Swiggy,Credit Card,Rainy,Cancelled,969.94,56.0,224.33,5.0,55.0,3.68,8,54.0,5.0,0,2022-05-05,23:05:22
ORD960778,CUST5117,REST651,Delhi,North Indian,Swiggy,UPI,Rainy,Partial Refund,1990.21,52.05,63.68,4.9,99.0,14.84,10,34.0,4.6,1,2022-09-11,20:05:11
ORD806309,CUST5641,REST293,Mumbai,South Indian,Zomato,Debit Card,Humid,Delayed,2047.85,25.37,12.32,4.6,59.0,9.8,1,60.0,4.7,1,2023-10-30,19:23:30
ORD340927,CUST3636,REST219,Delhi,Desserts,Swiggy,UPI,Sunny,Cancelled,2205.5,76.54,295.65,2.4,64.0,4.73,4,55.0,3.3,0,2023-04-01,10:28:42
ORD693022,CUST9582,REST589,Mumbai,Continental,Swiggy,Debit Card,Cloudy,Cancelled,2277.08,64.95,31.56,3.2,116.0,1.32,10,48.0,2.1,1,2023-12-04,00:34:12
ORD993892,CUST9846,REST696,Kolkata,Chinese,Zomato,Credit Card,Sunny,Delayed,1592.33,51.66,58.84,4.5,109.0,12.82,8,20.0,2.4,1,2023-03-05,13:36:20
ORD938913,CUST3207,REST881,Hyderabad,Fast Food,Dotpe,Wallet,Rainy,Delayed,1949.22,78.03,78.74,1.1,45.0,1.04,10,47.0,3.2,1,2022-11-07,00:36:51
ORD360221,CUST8239,REST943,Hyderabad,Mughlai,Swiggy,Wallet,Rainy,Cancelled,203.97,19.15,14.65,4.5,47.0,4.51,8,54.0,3.7,0,2022-08-09,22:57:11
ORD344315,CUST4164,REST803,Bangalore,Italian,Direct App,Credit Card,Sunny,Returned,2015.54,11.25,179.21,2.1,94.0,8.61,3,58.0,3.6,1,2023-04-25,21:51:09
ORD333746,CUST2038,REST281,Chennai,Biryani,Swiggy,Debit Card,Sunny,Partial Refund,480.72,42.02,180.77,1.1,67.0,2.76,5,34.0,2.4,1,2024-04-08,23:55:07
ORD979562,CUST3641,REST123,Chennai,Desserts,Direct App,Cash,Rainy,Returned,371.12,42.98,16.62,3.6,36.0,10.3,2,25.0,2.7,1,2022-01-27,15:07:20
ORD141761,CUST3492,REST959,Kolkata,Street Food,Direct App,UPI,Rainy,Cancelled,1858.45,27.57,264.37,3.8,21.0,7.69,7,63.0,3.2,0,2023-05-18,04:31:13
ORD889743,CUST1431,REST611,Pune,Mughlai,Magicpin,Cash,Humid,Delivered,1883.76,11.19,236.97,3.7,48.0,6.08,9,42.0,2.3,1,2022-12-17,14:13:34
ORD548377,CUST1745,REST812,Bangalore,North Indian,Swiggy,Wallet,Cloudy,Delayed,962.9,31.77,284.12,1.4,83.0,4.23,7,42.282985339848956,4.3,0,2023-03-14,17:12:41
ORD223453,CUST7586,REST634,Kolkata,Italian,Swiggy,Wallet,Humid,Returned,845.59,1.75,17.27,3.7,73.0,5.68,3,21.0,3.5,1,2023-09-15,16:08:47
ORD926596,CUST3450,REST600,Bangalore,Continental,Zomato,Cash,Sunny,Partial Refund,2114.11,71.51,107.52,2.4,108.0,7.94,4,58.0,3.9,0,2023-01-09,07:55:32
ORD299212,CUST5705,REST716,Chennai,Desserts,Zomato,Cash,Sunny,Returned,2326.07,43.42,212.32,3.2,47.0,3.15,6,60.0,4.5,1,2023-08-09,05:08:05
ORD939503,CUST7695,REST171,Bangalore,Chinese,Swiggy,Credit Card,Cloudy,Delivered,769.31,74.71,58.82,3.0,20.0,7.67,7,41.0,2.4,1,2023-05-16,14:19:19
ORD325465,CUST8076,REST803,Mumbai,Biryani,Direct App,Cash,Sunny,Delivered,2382.18,38.96,293.53,3.2,81.0,2.89,4,44.0,2.8,0,2022-11-15,18:37:06
ORD558737,CUST8257,REST550,Pune,Italian,Zomato,Debit Card,Cloudy,Delivered,1774.38,67.66,145.035,4.9,56.0,13.85,9,33.0,4.0,0,2023-10-08,10:36:09
ORD290065,CUST3917,REST185,Bangalore,Biryani,Swiggy,Wallet,Cloudy,Delayed,1716.21,9.19,67.91,1.8,15.0,9.86,10,64.0,3.2,0,2024-04-01,12:40:44
ORD688861,CUST3381,REST908,Kolkata,Street Food,Direct App,UPI,Windy,Delayed,517.56,46.7,136.99,4.2,86.0,0.0,10,30.0,3.5,0,2023-11-19,12:19:59
ORD396439,CUST6312,REST293,Pune,Mughlai,Dotpe,Debit Card,Rainy,Delayed,740.01,30.19,286.18,4.6,91.0,14.23,3,42.282985339848956,4.0,1,2022-05-29,04:12:52
ORD676363,CUST2936,REST228,Mumbai,Biryani,Direct App,Wallet,Sunny,Delayed,603.58,34.58,114.76,2.7,118.0,12.46,10,49.0,3.1,1,2023-04-26,17:47:57
ORD828961,CUST1312,REST824,Pune,South Indian,Direct App,Cash,Humid,Delivered,1082.65,33.29,103.83,4.1,29.0,4.88,2,46.0,2.7,1,2024-02-23,06:24:39
ORD522548,CUST2286,REST793,Ahmedabad,Mughlai,Dotpe,Credit Card,Sunny,Delayed,1436.82,41.41,172.6,4.9,14.0,13.04,3,28.0,2.6,1,2023-10-31,22:11:53
ORD368322,CUST1616,REST654,Chennai,Italian,Dotpe,Credit Card,Humid,Cancelled,1239.15,67.84,81.44,3.8,65.0,13.04,5,55.0,3.7,0,2023-01-20,10:10:47
ORD817659,CUST6628,REST907,Mumbai,Continental,Direct App,Credit Card,Rainy,Returned,1781.74,60.85,185.77,1.5,48.0,10.63,1,58.0,2.6,0,2023-05-01,13:55:12
ORD180674,CUST8259,REST556,Hyderabad,Street Food,Zomato,Cash,Humid,Delayed,1698.71,41.11,85.44,4.9,91.0,12.58,10,39.0,4.7,1,2023-08-13,11:07:27
ORD437433,CUST9830,REST815,Mumbai,Street Food,Zomato,Debit Card,Cloudy,Partial Refund,205.37,49.11,13.29,3.7,71.0,2.45,10,29.0,4.2,1,2023-10-03,02:24:09
ORD240454,CUST2930,REST283,Mumbai,North Indian,Swiggy,UPI,Sunny,Delayed,792.79,29.48,145.035,4.6,22.0,7.67,2,39.0,2.4,0,2024-01-06,01:39:34
ORD295646,CUST1917,REST980,Pune,Desserts,Magicpin,Cash,Windy,Cancelled,624.81,35.27,10.25,2.7,48.0,14.84,4,35.0,2.8,1,2023-01-02,06:26:37
ORD393418,CUST4943,REST573,Delhi,Mughlai,Swiggy,Credit Card,Sunny,Cancelled,276.56,30.48,17.34,3.4,65.0,2.2,5,51.0,3.7,0,2022-04-27,23:21:49
ORD461724,CUST5121,REST359,Delhi,South Indian,Magicpin,Debit Card,Windy,Cancelled,1080.11,17.65,112.48,5.0,10.0,9.98,5,62.0,2.6,0,2022-06-23,18:57:38
ORD843826,CUST4044,REST746,Delhi,South Indian,Zomato,Wallet,Rainy,Returned,1089.01,40.89,236.89,4.1,30.0,6.84,6,39.0,3.4,0,2023-06-09,11:22:13
ORD349556,CUST3799,REST354,Pune,Fast Food,Swiggy,Cash,Humid,Delivered,1431.3,18.78,202.08,2.3,92.0,4.81,9,52.0,3.0,1,2024-02-27,16:51:30
ORD945619,CUST7767,REST986,Bangalore,Fast Food,Direct App,Wallet,Windy,Delivered,699.02,26.9,22.11,3.9,62.0,9.0,3,58.0,3.7,0,2023-09-09,19:53:10
ORD349087,CUST3947,REST791,Delhi,Chinese,Zomato,Wallet,Windy,Returned,1118.02,51.19,40.96,5.0,65.0,8.04,10,26.0,3.3,0,2023-03-19,14:52:59
ORD264951,CUST8168,REST315,Ahmedabad,Mughlai,Direct App,Cash,Humid,Cancelled,970.23,42.31,288.58,3.7,10.0,14.83,5,27.0,3.6,0,2022-05-05,18:22:19
ORD899977,CUST5302,REST831,Kolkata,North Indian,Swiggy,Wallet,Cloudy,Returned,496.6,71.99,91.66,3.7,94.0,9.86,9,39.0,2.7,1,2022-07-04,13:35:45
ORD438273,CUST7481,REST198,Chennai,Street Food,Direct App,Wallet,Sunny,Returned,834.45,55.41,145.035,2.4,104.0,6.8,7,31.0,2.5,1,2023-09-07,19:15:06
ORD970196,CUST2260,REST935,Pune,Chinese,Zomato,UPI,Sunny,Delayed,2041.08,55.45,269.45,3.0,49.0,2.89,5,56.0,4.7,1,2024-06-26,06:17:14
ORD409440,CUST2767,REST335,Mumbai,Chinese,Swiggy,Cash,Cloudy,Cancelled,1334.99,65.45,201.39,1.9,95.0,2.47,7,42.0,2.3,1,2023-11-02,21:31:25
ORD331625,CUST6946,REST181,Bangalore,Biryani,Magicpin,Cash,Sunny,Cancelled,718.03,61.01,143.2,2.0,44.0,2.3,8,41.0,2.7,0,2023-04-28,04:50:36
ORD702042,CUST7819,REST284,Kolkata,Continental,Magicpin,Cash,Sunny,Partial Refund,1803.54,13.63,184.53,1.8,120.0,9.84,7,40.0,2.4,1,2022-12-07,09:42:22
ORD150486,CUST4897,REST887,Kolkata,Biryani,Magicpin,Credit Card,Cloudy,Partial Refund,663.14,19.4,259.65,3.7,57.0,2.18,1,38.0,4.9,0,2024-03-23,01:27:33
ORD331241,CUST1175,REST601,Chennai,South Indian,Direct App,Wallet,Sunny,Cancelled,1582.36,53.07,145.035,4.6,58.0,10.68,10,38.0,2.3,0,2022-12-31,06:33:15
ORD471106,CUST4368,REST127,Chennai,North Indian,Magicpin,Cash,Rainy,Partial Refund,980.52,15.4,155.19,2.1,62.0,13.43,6,51.0,2.2,1,2024-03-30,17:06:16
ORD277735,CUST6183,REST883,Pune,South Indian,Dotpe,UPI,Windy,Cancelled,236.47,34.4,192.81,2.3,30.0,10.48,1,51.0,3.7,1,2022-04-02,10:58:23
ORD677438,CUST7332,REST581,Pune,Continental,Dotpe,Credit Card,Sunny,Cancelled,154.97,73.29,98.55,2.2,67.0,5.68,9,48.0,4.6,0,2022-07-22,03:03:20
ORD602780,CUST3429,REST526,Kolkata,North Indian,Direct App,Wallet,Sunny,Cancelled,2383.77,62.38,12.26,5.0,65.0,13.58,7,42.282985339848956,4.5,0,2023-08-24,12:09:29
ORD255061,CUST9529,REST619,Bangalore,Desserts,Direct App,Cash,Rainy,Delayed,1492.13,20.76,15.24,4.9,40.0,5.44,1,32.0,3.5,1,2022-04-15,22:48:10
ORD871976,CUST5673,REST380,Kolkata,Continental,Magicpin,Cash,Sunny,Cancelled,254.64,48.0,70.24,3.2,33.0,0.78,6,18.0,4.2,0,2024-04-02,10:07:13
ORD315477,CUST9010,REST269,Pune,Fast Food,Direct App,UPI,Rainy,Cancelled,1442.77,64.44,250.47,2.1,65.0,4.41,1,51.0,2.5,0,2022-07-28,11:20:11
ORD685098,CUST8448,REST893,Hyderabad,Italian,Direct App,Cash,Windy,Returned,252.92,67.72,0.02,4.1,16.0,2.26,1,45.0,4.3,1,2022-03-20,21:55:12
ORD109738,CUST5773,REST616,Kolkata,North Indian,Direct App,Cash,Sunny,Partial Refund,2127.88,46.8,190.85,3.6,65.0,4.7,1,49.0,4.3,1,2023-03-18,16:56:18
ORD804791,CUST5259,REST166,Chennai,Italian,Zomato,Wallet,Sunny,Returned,1565.2,25.46,145.035,3.1,28.0,2.95,9,60.0,2.8,1,2024-02-25,15:05:23
ORD842776,CUST1079,REST388,Pune,Chinese,Swiggy,Cash,Humid,Returned,2269.63,26.28,179.03,1.9,31.0,13.71,10,41.0,4.8,0,2024-01-11,15:57:51
ORD242071,CUST5832,REST695,Ahmedabad,Mughlai,Swiggy,UPI,Sunny,Delivered,472.03,5.31,58.85,2.9,55.0,10.41,6,41.0,2.9,0,2022-03-26,03:38:53
ORD131064,CUST4012,REST922,Pune,Mughlai,Magicpin,Credit Card,Sunny,Partial Refund,352.27,73.96,151.55,3.1,65.0,10.7,2,64.0,3.3,0,2022-06-20,08:00:57
ORD701761,CUST4339,REST369,Delhi,Italian,Swiggy,Wallet,Rainy,Delayed,2344.6,70.0,130.65,1.6,68.0,3.6,6,65.0,4.2,1,2022-06-04,01:38:27
ORD938338,CUST1639,REST607,Ahmedabad,Italian,Zomato,Cash,Humid,Partial Refund,756.37,43.48,186.79,3.0,20.0,6.11,4,59.0,4.6,0,2023-07-20,19:09:38
ORD382507,CUST5949,REST548,Chennai,North Indian,Zomato,Cash,Windy,Delayed,1249.52,78.86,90.11,1.6,33.0,0.54,9,42.282985339848956,4.9,0,2022-08-27,08:35:21
ORD817675,CUST1529,REST465,Kolkata,Chinese,Direct App,UPI,Sunny,Delayed,1408.68,46.42,85.01,3.2,65.0,4.12,3,56.0,2.9,1,2022-05-04,22:51:37
ORD199807,CUST3745,REST920,Mumbai,Desserts,Zomato,Wallet,Sunny,Returned,515.75,36.35,284.73,1.2,77.0,0.87,9,45.0,2.5,0,2022-07-16,15:21:17
ORD977633,CUST2483,REST762,Ahmedabad,Biryani,Dotpe,Wallet,Humid,Partial Refund,802.95,54.93,160.18,2.9,81.0,7.67,10,46.0,2.7,0,2023-05-12,11:05:44
ORD265657,CUST7527,REST406,Chennai,Fast Food,Swiggy,Wallet,Windy,Cancelled,1109.98,11.51,121.2,5.0,109.0,4.88,6,64.0,2.6,1,2024-05-09,18:58:02
ORD405759,CUST4419,REST213,Hyderabad,Chinese,Swiggy,Debit Card,Humid,Returned,796.28,48.88,213.86,4.3,60.0,3.9,8,53.0,4.1,1,2023-01-04,11:40:10
ORD782661,CUST6633,REST464,Mumbai,Chinese,Dotpe,Credit Card,Humid,Delivered,2239.53,46.53,124.04,3.3,96.0,0.98,5,55.0,4.4,0,2023-12-20,16:01:28
ORD162241,CUST5067,REST419,Mumbai,Mughlai,Magicpin,Credit Card,Sunny,Cancelled,1981.18,18.25,99.35,5.0,52.0,4.62,5,18.0,2.5,0,2024-01-01,14:18:35
ORD982885,CUST3650,REST534,Hyderabad,Fast Food,Dotpe,Debit Card,Windy,Delayed,238.67,79.87,134.93,2.3,59.0,9.84,5,57.0,4.8,1,2023-12-23,15:40:30
ORD152796,CUST1399,REST563,Kolkata,Desserts,Zomato,Cash,Cloudy,Returned,1535.44,4.22,59.38,2.7,65.0,2.39,4,32.0,4.9,1,2024-01-06,14:03:40
ORD206355,CUST1801,REST146,Delhi,Desserts,Dotpe,Wallet,Rainy,Delayed,1721.05,69.22,131.71,3.2,48.0,7.67,2,31.0,2.5,1,2022-05-27,19:26:13
ORD987586,CUST1549,REST360,Ahmedabad,Continental,Zomato,UPI,Rainy,Delayed,2171.65,15.41,201.66,2.5,85.0,13.79,4,22.0,4.5,0,2024-01-04,13:37:46
ORD810446,CUST6084,REST763,Delhi,South Indian,Dotpe,Wallet,Sunny,Delivered,844.8,48.06,109.97,4.7,61.0,8.49,9,34.0,4.2,0,2023-10-10,02:45:56
ORD374921,CUST6253,REST192,Hyderabad,Fast Food,Swiggy,Cash,Rainy,Delayed,1406.14,56.92,51.21,1.1,69.0,12.89,5,65.0,3.9,1,2023-05-04,14:02:58
ORD360909,CUST3438,REST256,Mumbai,Fast Food,Direct App,Debit Card,Sunny,Partial Refund,2190.03,6.46,205.52,3.2,83.0,1.81,10,42.282985339848956,3.7,1,2023-05-08,12:08:08
ORD758589,CUST9630,REST741,Delhi,Desserts,Magicpin,Debit Card,Sunny,Cancelled,1594.49,9.54,2.38,2.8,19.0,10.66,5,49.0,2.4,0,2023-01-08,14:49:19
ORD646428,CUST5600,REST129,Bangalore,North Indian,Zomato,Debit Card,Windy,Delivered,2329.7,17.24,52.42,1.5,62.0,9.04,1,65.0,2.1,0,2023-01-23,15:08:34
ORD275329,CUST2189,REST592,Hyderabad,Biryani,Direct App,Credit Card,Humid,Partial Refund,1658.66,50.93,142.45,3.1,56.0,13.83,5,25.0,3.6,0,2023-03-09,14:23:05
ORD412687,CUST9849,REST149,Hyderabad,Biryani,Zomato,UPI,Cloudy,Delivered,1443.72,17.34,145.035,2.7,113.0,8.33,7,44.0,3.2,1,2023-03-23,19:38:10
ORD472039,CUST9732,REST571,Mumbai,Street Food,Magicpin,UPI,Cloudy,Partial Refund,1509.7,12.19,251.76,4.9,118.0,4.42,7,27.0,2.3,0,2023-02-27,16:43:45
ORD816308,CUST2426,REST296,Chennai,Continental,Magicpin,Cash,Humid,Returned,597.38,64.99,51.34,1.1,97.0,8.42,6,36.0,4.6,0,2023-08-24,23:58:51
ORD473023,CUST1807,REST362,Hyderabad,Biryani,Dotpe,Wallet,Sunny,Delivered,1043.54,72.95,145.035,4.7,65.0,11.8,7,42.282985339848956,4.5,0,2022-08-18,05:13:06
ORD317221,CUST7251,REST900,Delhi,Mughlai,Zomato,Credit Card,Rainy,Delivered,596.16,10.72,11.29,4.4,80.0,3.91,7,42.0,2.6,0,2022-11-22,10:59:17
ORD498197,CUST7119,REST751,Bangalore,South Indian,Swiggy,Wallet,Cloudy,Cancelled,387.29,78.69,250.67,3.2,61.0,6.97,3,34.0,2.1,1,2022-12-12,22:29:34
ORD688730,CUST5017,REST513,Mumbai,Desserts,Dotpe,Wallet,Sunny,Delayed,1771.61,54.17,77.94,3.2,119.0,13.51,3,51.0,2.8,0,2023-10-08,15:30:06
ORD350967,CUST4089,REST263,Ahmedabad,Chinese,Magicpin,Wallet,Humid,Delivered,1230.41,11.41,145.035,1.7,65.0,7.67,10,42.0,3.1,0,2022-02-02,05:26:47
ORD793805,CUST3822,REST824,Mumbai,Continental,Swiggy,Wallet,Windy,Cancelled,1193.61,40.91,238.38,3.3,71.0,10.2,3,36.0,2.1,0,2022-09-10,10:13:30
ORD777558,CUST4788,REST532,Kolkata,Mughlai,Zomato,Wallet,Windy,Partial Refund,1886.64,0.2,145.79,3.8,58.0,7.67,10,29.0,4.8,0,2022-02-10,04:18:47
ORD202365,CUST3578,REST864,Kolkata,Mughlai,Magicpin,Debit Card,Humid,Cancelled,1843.04,64.01,64.88,4.3,99.0,14.4,9,22.0,2.4,0,2023-09-24,06:50:49
ORD476556,CUST3572,REST226,Hyderabad,Biryani,Dotpe,Wallet,Humid,Partial Refund,1226.74,40.32,100.89,3.1,75.0,11.84,10,58.0,3.3,0,2022-06-18,02:40:25
ORD385192,CUST3521,REST801,Hyderabad,Desserts,Magicpin,Cash,Rainy,Delayed,1712.46,17.63,145.035,4.6,70.0,10.39,3,29.0,2.1,1,2022-07-16,02:48:07
ORD868170,CUST8434,REST216,Bangalore,Street Food,Magicpin,Wallet,Sunny,Cancelled,1668.0,73.3,20.3,2.4,34.0,2.08,2,53.0,4.5,1,2023-08-03,04:55:45
ORD624788,CUST1173,REST565,Bangalore,Chinese,Zomato,Credit Card,Windy,Cancelled,1320.39,17.04,107.38,3.9,11.0,7.72,8,20.0,3.5,1,2024-02-28,02:04:24
ORD911630,CUST2752,REST206,Ahmedabad,Biryani,Direct App,Credit Card,Rainy,Partial Refund,441.43,4.09,277.7,4.6,89.0,14.08,4,40.0,5.0,0,2023-08-18,17:50:47
ORD921968,CUST2857,REST379,Mumbai,Chinese,Zomato,UPI,Sunny,Cancelled,878.59,11.33,213.58,5.0,21.0,14.98,7,48.0,3.1,1,2022-11-05,23:56:36
ORD567429,CUST9537,REST560,Bangalore,Unknown,Zomato,Debit Card,Cloudy,Returned,299.16,71.36,269.8,1.7,76.0,13.39,8,61.0,2.9,1,2023-08-23,21:18:58
ORD226611,CUST1361,REST990,Pune,Italian,Magicpin,Credit Card,Sunny,Cancelled,993.68,15.4,31.99,4.0,59.0,11.82,10,26.0,2.8,1,2024-01-29,13:45:07
ORD276042,CUST3656,REST402,Kolkata,Chinese,Direct App,UPI,Cloudy,Returned,487.01,58.17,44.96,1.3,52.0,14.05,1,47.0,4.5,1,2024-06-20,12:14:54
ORD258067,CUST9465,REST221,Hyderabad,Mughlai,Direct App,Credit Card,Sunny,Cancelled,585.0,17.48,180.12,3.8,64.0,8.56,3,19.0,2.5,1,2022-01-16,00:30:45
ORD248225,CUST3535,REST774,Ahmedabad,North Indian,Direct App,Credit Card,Rainy,Returned,2499.57,24.13,228.94,4.1,25.0,3.2,3,59.0,4.5,1,2022-12-15,23:12:39
ORD564971,CUST3419,REST219,Kolkata,Mughlai,Magicpin,Debit Card,Sunny,Delivered,1658.74,11.36,162.51,2.8,10.0,11.44,7,26.0,3.6,1,2022-08-19,10:17:09
ORD732512,CUST3637,REST754,Hyderabad,Mughlai,Magicpin,Debit Card,Windy,Delayed,1789.5,21.66,208.99,4.8,76.0,11.73,5,29.0,4.9,1,2022-06-02,02:18:07
ORD541315,CUST1235,REST890,Pune,South Indian,Direct App,UPI,Windy,Delayed,650.07,14.85,143.05,3.0,96.0,7.52,7,50.0,3.3,0,2023-05-29,16:47:48
ORD309452,CUST3841,REST644,Mumbai,Biryani,Direct App,Credit Card,Windy,Delivered,1207.76,73.64,297.77,3.9,65.0,7.67,5,42.0,2.8,1,2023-02-10,02:46:47
ORD461076,CUST7397,REST412,Delhi,Desserts,Swiggy,Cash,Windy,Returned,2426.06,4.03,13.72,4.1,46.0,14.83,2,33.0,4.6,1,2024-05-20,16:29:30
ORD947732,CUST7350,REST814,Chennai,Chinese,Dotpe,Wallet,Windy,Returned,824.37,13.45,121.74,3.5,71.0,12.03,3,53.0,2.2,1,2024-02-28,13:32:30
ORD452909,CUST9498,REST467,Kolkata,Biryani,Direct App,UPI,Cloudy,Returned,1814.72,75.39,214.32,4.4,66.0,2.47,7,43.0,4.6,0,2024-03-24,22:44:22
ORD280564,CUST4246,REST367,Delhi,Unknown,Direct App,Credit Card,Sunny,Cancelled,706.96,78.29,145.035,3.2,15.0,8.67,9,54.0,4.4,1,2023-10-22,10:29:40
ORD772741,CUST9584,REST776,Pune,South Indian,Dotpe,UPI,Cloudy,Delayed,1921.78,14.71,127.32,2.8,100.0,2.45,3,64.0,4.8,1,2023-08-14,21:31:14
ORD404681,CUST6929,REST160,Kolkata,Italian,Magicpin,UPI,Sunny,Delayed,321.44,25.26,1.25,1.9,47.0,12.13,9,37.0,4.5,1,2024-06-08,15:51:57
ORD856609,CUST6680,REST314,Pune,Italian,Swiggy,Wallet,Sunny,Partial Refund,1791.13,64.22,242.68,4.7,81.0,12.39,3,53.0,3.8,0,2024-02-02,02:43:44
ORD492408,CUST2449,REST817,Kolkata,Street Food,Zomato,Debit Card,Rainy,Delayed,1137.39,10.0,97.47,2.0,98.0,12.11,9,18.0,2.1,0,2023-11-14,21:40:51
ORD815707,CUST1159,REST807,Delhi,Italian,Direct App,Debit Card,Sunny,Delayed,1134.94,64.08,220.62,5.0,106.0,10.7,7,28.0,4.6,1,2024-02-02,11:08:44
ORD237057,CUST2544,REST789,Chennai,Biryani,Direct App,Debit Card,Sunny,Partial Refund,399.1,20.92,132.49,2.3,43.0,7.67,6,29.0,4.6,1,2022-04-09,04:54:07
ORD873443,CUST8548,REST485,Pune,North Indian,Zomato,Wallet,Rainy,Cancelled,2211.12,14.0,13.99,4.1,90.0,1.79,1,27.0,4.7,0,2022-07-30,19:14:36
ORD834764,CUST2742,REST187,Kolkata,Continental,Dotpe,Credit Card,Cloudy,Partial Refund,446.64,38.34,48.27,1.2,114.0,7.59,2,19.0,4.7,0,2024-06-01,00:25:05
ORD113280,CUST6905,REST471,Ahmedabad,Chinese,Magicpin,Debit Card,Cloudy,Cancelled,273.82,30.4,217.59,3.5,30.0,2.56,7,45.0,4.2,1,2024-06-19,21:06:38
ORD690462,CUST4804,REST682,Pune,Street Food,Swiggy,Debit Card,Windy,Delayed,238.97,53.74,162.92,3.2,106.0,5.01,3,29.0,3.4,0,2022-03-27,02:25:10
ORD406024,CUST2433,REST583,Mumbai,Continental,Magicpin,Debit Card,Rainy,Returned,1528.51,26.84,66.22,1.6,65.0,13.8,2,41.0,2.2,0,2024-03-15,00:37:33
ORD716493,CUST2167,REST867,Hyderabad,South Indian,Dotpe,Debit Card,Cloudy,Delivered,2131.11,52.43,190.28,1.2,98.0,13.65,8,33.0,2.8,0,2022-02-26,21:19:16
ORD661527,CUST5953,REST842,Mumbai,South Indian,Magicpin,UPI,Rainy,Delivered,1913.8,50.12,145.035,3.3,53.0,8.77,4,25.0,4.7,0,2023-10-15,04:13:50
ORD272892,CUST2318,REST592#,Chennai,Fast Food,Dotpe,Credit Card,Windy,Returned,1292.08,9.19,234.32,3.7,46.0,10.49,8,39.0,3.0,1,2022-03-20,20:40:20
ORD934674,CUST3450,REST577,Bangalore,Street Food,Direct App,Debit Card,Windy,Partial Refund,2077.18,38.85,208.13,2.1,43.0,5.33,5,45.0,2.4,0,2022-01-03,15:03:19
ORD390421,CUST9841,REST966,Delhi,Chinese,Swiggy,Debit Card,Rainy,Partial Refund,2273.8,7.62,180.06,1.3,14.0,12.08,6,38.0,4.0,0,2022-12-16,05:30:13
ORD912764,CUST4281,REST736,Mumbai,Continental,Dotpe,Debit Card,Windy,Delayed,322.89,73.68,160.66,4.6,28.0,4.36,4,48.0,2.7,0,2023-10-15,16:05:08
ORD361250,CUST8503,REST674,Delhi,Street Food,Magicpin,Wallet,Sunny,Delivered,2082.03,36.47,235.39,3.3,68.0,7.17,4,56.0,3.0,0,2023-05-01,08:56:21
ORD170267,CUST4154,REST962,Chennai,Continental,Swiggy,Cash,Windy,Returned,1622.08,1.99,279.6,3.2,24.0,1.12,2,44.0,4.4,1,2022-03-10,20:57:15
ORD316916,CUST9430,REST459,Delhi,North Indian,Dotpe,Wallet,Humid,Cancelled,1042.43,77.77,160.51,2.6,113.0,4.52,8,27.0,2.9,1,2022-11-23,08:13:15
ORD804258,CUST1118,REST982,Mumbai,North Indian,Direct App,Wallet,Cloudy,Returned,1429.94,74.93,145.035,1.1,111.0,2.79,4,35.0,3.2,0,2022-07-02,09:34:34
ORD361609,CUST3276,REST442,Pune,Continental,Magicpin,Debit Card,Sunny,Cancelled,2319.75,65.95,89.05,1.4,83.0,2.56,10,42.282985339848956,4.4,1,2022-04-11,21:06:15
ORD258727,CUST1468,REST634,Hyderabad,Chinese,Magicpin,UPI,Cloudy,Cancelled,1875.44,47.23,145.035,4.6,117.0,7.74,9,34.0,2.6,1,2024-05-07,11:45:45
ORD984247,CUST2281,REST725,Kolkata,Street Food,Dotpe,Credit Card,Rainy,Delivered,257.23,43.19,74.83,4.9,14.0,8.86,5,56.0,3.5,1,2022-04-04,01:43:11
ORD307757,CUST6644,REST694,Kolkata,Fast Food,Swiggy,UPI,Humid,Cancelled,497.85,29.99,234.1,3.2,49.0,14.23,6,29.0,4.8,0,2024-02-22,16:28:04
ORD494552,CUST3955,REST502,Delhi,Continental,Zomato,Cash,Sunny,Cancelled,2313.25,3.92,145.035,4.6,13.0,7.67,8,59.0,2.8,1,2022-11-08,22:10:21
ORD705393,CUST3906,REST632,Hyderabad,Continental,Magicpin,UPI,Windy,Delayed,2049.51,47.33,180.7,3.8,87.0,3.63,3,38.0,2.3,1,2024-04-16,10:56:43
